flow_id,timestamp,src_ip,src_port,dst_ip,dst_port,protocol,duration,packets_count,fwd_packets_count,bwd_packets_count,total_payload_bytes,fwd_total_payload_bytes,bwd_total_payload_bytes,payload_bytes_max,payload_bytes_min,payload_bytes_mean,payload_bytes_std,payload_bytes_variance,fwd_payload_bytes_max,fwd_payload_bytes_min,fwd_payload_bytes_mean,fwd_payload_bytes_std,fwd_payload_bytes_variance,bwd_payload_bytes_max,bwd_payload_bytes_min,bwd_payload_bytes_mean,bwd_payload_bytes_std,bwd_payload_bytes_variance,total_header_bytes,max_header_bytes,min_header_bytes,mean_header_bytes,std_header_bytes,fwd_total_header_bytes,fwd_max_header_bytes,fwd_min_header_bytes,fwd_mean_header_bytes,fwd_std_header_bytes,bwd_total_header_bytes,bwd_max_header_bytes,bwd_min_header_bytes,bwd_mean_header_bytes,bwd_std_header_bytes,fwd_avg_segment_size,bwd_avg_segment_size,avg_segment_size,fwd_init_win_bytes,bwd_init_win_bytes,active_min,active_max,active_mean,active_std,idle_min,idle_max,idle_mean,idle_std,bytes_rate,fwd_bytes_rate,bwd_bytes_rate,packets_rate,bwd_packets_rate,fwd_packets_rate,down_up_rate,avg_fwd_bytes_per_bulk,avg_fwd_packets_per_bulk,avg_fwd_bulk_rate,avg_bwd_bytes_per_bulk,avg_bwd_packets_bulk_rate,avg_bwd_bulk_rate,fwd_bulk_state_count,fwd_bulk_total_size,fwd_bulk_per_packet,fwd_bulk_duration,bwd_bulk_state_count,bwd_bulk_total_size,bwd_bulk_per_packet,bwd_bulk_duration,fin_flag_counts,psh_flag_counts,urg_flag_counts,ece_flag_counts,syn_flag_counts,ack_flag_counts,cwr_flag_counts,rst_flag_counts,fwd_fin_flag_counts,fwd_psh_flag_counts,fwd_urg_flag_counts,fwd_ece_flag_counts,fwd_syn_flag_counts,fwd_ack_flag_counts,fwd_cwr_flag_counts,fwd_rst_flag_counts,bwd_fin_flag_counts,bwd_psh_flag_counts,bwd_urg_flag_counts,bwd_ece_flag_counts,bwd_syn_flag_counts,bwd_ack_flag_counts,bwd_cwr_flag_counts,bwd_rst_flag_counts,packets_IAT_mean,packet_IAT_std,packet_IAT_max,packet_IAT_min,packet_IAT_total,fwd_packets_IAT_mean,fwd_packets_IAT_std,fwd_packets_IAT_max,fwd_packets_IAT_min,fwd_packets_IAT_total,bwd_packets_IAT_mean,bwd_packets_IAT_std,bwd_packets_IAT_max,bwd_packets_IAT_min,bwd_packets_IAT_total,subflow_fwd_packets,subflow_bwd_packets,subflow_fwd_bytes,subflow_bwd_bytes,label,ftp_patator
172.16.0.1_53508_192.168.10.50_21_TCP_2017-07-04 08:30:04.806919,30:04.8,172.16.0.1,53508,192.168.10.50,21,TCP,4.792213439941406e-05,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,32,20,26,6,0,0,0,0,0,52,32,20,26,6,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,41734.36815920398,41734.36815920398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4.792e-05,0,4.792213439941406e-05,4.792213439941406e-05,4.792213439941406e-05,0,0,0,0,0,4.792e-05,0,4.792213439941406e-05,4.792213439941406e-05,4.792213439941406e-05,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_53510_192.168.10.50_21_TCP_2017-07-04 08:30:06.099438,30:06.1,172.16.0.1,53510,192.168.10.50,21,TCP,3.0994415283203125e-06,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,32,20,26,6,32,32,32,32,0,20,20,20,20,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,645277.5384615385,322638.76923076925,322638.76923076925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.1e-06,0,3.0994415283203125e-06,3.0994415283203125e-06,3.0994415283203125e-06,1499171406.099438,0,1499171406.099438,1499171406.099438,1499171406.099438,1499171406.099441,0,1499171406.099441,1499171406.099441,1499171406.099441,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_53512_192.168.10.50_21_TCP_2017-07-04 08:30:07.373776,30:07.4,172.16.0.1,53512,192.168.10.50,21,TCP,4.506111145019531e-05,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,32,20,26,6,32,32,32,32,0,20,20,20,20,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,44384.16931216931,22192.08465608465,22192.08465608465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.506e-05,0,4.506111145019531e-05,4.506111145019531e-05,4.506111145019531e-05,1499171407.373776,0,1499171407.373776,1499171407.373776,1499171407.373776,1499171407.373821,0,1499171407.373821,1499171407.373821,1499171407.373821,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_53514_192.168.10.50_21_TCP_2017-07-04 08:30:08.069871,30:08.1,172.16.0.1,53514,192.168.10.50,21,TCP,4.506111145019531e-05,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,32,20,26,6,32,32,32,32,0,20,20,20,20,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,44384.16931216931,22192.08465608465,22192.08465608465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.506e-05,0,4.506111145019531e-05,4.506111145019531e-05,4.506111145019531e-05,1499171408.0698707,0,1499171408.069871,1499171408.069871,1499171408.069871,1499171408.069916,0,1499171408.069916,1499171408.069916,1499171408.069916,0,0,0,0,FTP-Patator,ftp_patator
192.168.10.50_21_172.16.0.1_53516_TCP_2017-07-04 08:30:08.189822,30:08.2,192.168.10.50,21,172.16.0.1,53516,TCP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,0,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1499171408.189822,0,1499171408.189822,1499171408.189822,1499171408.189822,1499171408.189822,0,1499171408.189822,1499171408.189822,1499171408.189822,0,0,0,0,0,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_53518_192.168.10.50_21_TCP_2017-07-04 08:30:09.037552,30:09.0,172.16.0.1,53518,192.168.10.50,21,TCP,4.482269287109375e-05,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,32,20,26,6,32,32,32,32,0,20,20,20,20,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,44620.255319148935,22310.127659574468,22310.127659574468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.482e-05,0,4.482269287109375e-05,4.482269287109375e-05,4.482269287109375e-05,1499171409.037552,0,1499171409.037552,1499171409.037552,1499171409.037552,1499171409.0375967,0,1499171409.037597,1499171409.037597,1499171409.037597,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_53520_192.168.10.50_21_TCP_2017-07-04 08:30:10.740471,30:10.7,172.16.0.1,53520,192.168.10.50,21,TCP,4.601478576660156e-05,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,32,20,26,6,32,32,32,32,0,20,20,20,20,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,43464.290155440416,21732.145077720208,21732.145077720208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.601e-05,0,4.601478576660156e-05,4.601478576660156e-05,4.601478576660156e-05,1499171410.740471,0,1499171410.740471,1499171410.740471,1499171410.740471,1499171410.740517,0,1499171410.740517,1499171410.740517,1499171410.740517,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_53522_192.168.10.50_21_TCP_2017-07-04 08:30:12.439716,30:12.4,172.16.0.1,53522,192.168.10.50,21,TCP,6.794929504394531e-05,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,32,20,26,6,32,32,32,32,0,20,20,20,20,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,29433.712280701755,14716.856140350876,14716.856140350876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.795e-05,0,6.794929504394531e-05,6.794929504394531e-05,6.794929504394531e-05,1499171412.439716,0,1499171412.439716,1499171412.439716,1499171412.439716,1499171412.439784,0,1499171412.439784,1499171412.439784,1499171412.439784,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_53524_192.168.10.50_21_TCP_2017-07-04 08:30:12.917663,30:12.9,172.16.0.1,53524,192.168.10.50,21,TCP,4.482269287109375e-05,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,32,20,26,6,32,32,32,32,0,20,20,20,20,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,44620.255319148935,22310.127659574468,22310.127659574468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.482e-05,0,4.482269287109375e-05,4.482269287109375e-05,4.482269287109375e-05,1499171412.917663,0,1499171412.917663,1499171412.917663,1499171412.917663,1499171412.917708,0,1499171412.917708,1499171412.917708,1499171412.917708,0,0,0,0,FTP-Patator,ftp_patator
192.168.10.50_21_172.16.0.1_53526_TCP_2017-07-04 08:30:13.089638,30:13.1,192.168.10.50,21,172.16.0.1,53526,TCP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,0,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1499171413.089638,0,1499171413.089638,1499171413.089638,1499171413.089638,1499171413.089638,0,1499171413.089638,1499171413.089638,1499171413.089638,0,0,0,0,0,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_53528_192.168.10.50_21_TCP_2017-07-04 08:30:13.777659,30:13.8,172.16.0.1,53528,192.168.10.50,21,TCP,4.506111145019531e-05,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,32,20,26,6,32,32,32,32,0,20,20,20,20,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,44384.16931216931,22192.08465608465,22192.08465608465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.506e-05,0,4.506111145019531e-05,4.506111145019531e-05,4.506111145019531e-05,1499171413.7776587,0,1499171413.777659,1499171413.777659,1499171413.777659,1499171413.777704,0,1499171413.777704,1499171413.777704,1499171413.777704,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_53530_192.168.10.50_21_TCP_2017-07-04 08:30:15.420990,30:15.4,172.16.0.1,53530,192.168.10.50,21,TCP,5.1021575927734375e-05,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,32,20,26,6,32,32,32,32,0,20,20,20,20,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,39199.10280373832,19599.55140186916,19599.55140186916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.102e-05,0,5.1021575927734375e-05,5.1021575927734375e-05,5.1021575927734375e-05,1499171415,0,1499171415,1499171415,1499171415,1499171415.421041,0,1499171415.421041,1499171415.421041,1499171415.421041,0,0,0,0,FTP-Patator,ftp_patator
192.168.10.50_21_172.16.0.1_53532_TCP_2017-07-04 08:30:16.104857,30:16.1,192.168.10.50,21,172.16.0.1,53532,TCP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,0,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1499171416.1048567,0,1499171416.104857,1499171416.104857,1499171416.104857,1499171416.1048567,0,1499171416.104857,1499171416.104857,1499171416.104857,0,0,0,0,0,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_53534_192.168.10.50_21_TCP_2017-07-04 08:30:18.040409,30:18.0,172.16.0.1,53534,192.168.10.50,21,TCP,4.482269287109375e-05,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,32,20,26,6,32,32,32,32,0,20,20,20,20,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,44620.255319148935,22310.127659574468,22310.127659574468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.482e-05,0,4.482269287109375e-05,4.482269287109375e-05,4.482269287109375e-05,1499171418.040409,0,1499171418.040409,1499171418.040409,1499171418.040409,1499171418.040454,0,1499171418.040454,1499171418.040454,1499171418.040454,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_53536_192.168.10.50_21_TCP_2017-07-04 08:30:18.139947,30:18.1,172.16.0.1,53536,192.168.10.50,21,TCP,4.8160552978515625e-05,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,32,20,26,6,32,32,32,32,0,20,20,20,20,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,41527.76237623762,20763.88118811881,20763.88118811881,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.816e-05,0,4.8160552978515625e-05,4.8160552978515625e-05,4.8160552978515625e-05,1499171418.1399467,0,1499171418.139947,1499171418.139947,1499171418.139947,1499171418.139995,0,1499171418.139995,1499171418.139995,1499171418.139995,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_53538_192.168.10.50_21_TCP_2017-07-04 08:30:19.268994,30:19.3,172.16.0.1,53538,192.168.10.50,21,TCP,4.887580871582031e-05,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,32,20,26,6,32,32,32,32,0,20,20,20,20,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,40920.03902439024,20460.01951219512,20460.01951219512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.888e-05,0,4.887580871582031e-05,4.887580871582031e-05,4.887580871582031e-05,1499171419.268994,0,1499171419.268994,1499171419.268994,1499171419.268994,1499171419.2690427,0,1499171419.269043,1499171419.269043,1499171419.269043,0,0,0,0,FTP-Patator,ftp_patator
192.168.10.50_21_172.16.0.1_53540_TCP_2017-07-04 08:30:19.846310,30:19.8,192.168.10.50,21,172.16.0.1,53540,TCP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,0,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1499171420,0,1499171420,1499171420,1499171420,1499171420,0,1499171420,1499171420,1499171420,0,0,0,0,0,0,0,0,0,FTP-Patator,ftp_patator
192.168.10.50_21_172.16.0.1_53542_TCP_2017-07-04 08:30:22.516916,30:22.5,192.168.10.50,21,172.16.0.1,53542,TCP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,0,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1499171422.516916,0,1499171422.516916,1499171422.516916,1499171422.516916,1499171422.516916,0,1499171422.516916,1499171422.516916,1499171422.516916,0,0,0,0,0,0,0,0,0,FTP-Patator,ftp_patator
192.168.10.50_21_172.16.0.1_53546_TCP_2017-07-04 08:30:22.799189,30:22.8,192.168.10.50,21,172.16.0.1,53546,TCP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,0,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1499171422.799189,0,1499171422.799189,1499171422.799189,1499171422.799189,1499171422.799189,0,1499171422.799189,1499171422.799189,1499171422.799189,0,0,0,0,0,0,0,0,0,FTP-Patator,ftp_patator
192.168.10.50_21_172.16.0.1_53544_TCP_2017-07-04 08:30:22.988653,30:23.0,192.168.10.50,21,172.16.0.1,53544,TCP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,0,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1499171422.9886527,0,1499171422.988653,1499171422.988653,1499171422.988653,1499171422.9886527,0,1499171422.988653,1499171422.988653,1499171422.988653,0,0,0,0,0,0,0,0,0,FTP-Patator,ftp_patator
192.168.10.50_21_172.16.0.1_53548_TCP_2017-07-04 08:30:23.729815,30:23.7,192.168.10.50,21,172.16.0.1,53548,TCP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,0,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1499171423.729815,0,1499171423.729815,1499171423.729815,1499171423.729815,1499171423.729815,0,1499171423.729815,1499171423.729815,1499171423.729815,0,0,0,0,0,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_53550_192.168.10.50_21_TCP_2017-07-04 08:30:25.541936,30:25.5,172.16.0.1,53550,192.168.10.50,21,TCP,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32,32,0,0,0,0,0,0,32,32,32,32,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1499171425.541936,0,1499171425.541936,1499171425.541936,1499171425.541936,0,0,0,0,0,1499171425.541936,0,1499171425.541936,1499171425.541936,1499171425.541936,0,0,0,0,FTP-Patator,ftp_patator
192.168.10.50_21_172.16.0.1_53552_TCP_2017-07-04 08:30:25.551934,30:25.6,192.168.10.50,21,172.16.0.1,53552,TCP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,0,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1499171425.551934,0,1499171425.551934,1499171425.551934,1499171425.551934,1499171425.551934,0,1499171425.551934,1499171425.551934,1499171425.551934,0,0,0,0,0,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_53554_192.168.10.50_21_TCP_2017-07-04 08:30:27.832250,30:27.8,172.16.0.1,53554,192.168.10.50,21,TCP,4.38690185546875e-05,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,32,20,26,6,32,32,32,32,0,20,20,20,20,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,45590.260869565216,22795.130434782608,22795.130434782608,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.387e-05,0,4.38690185546875e-05,4.38690185546875e-05,4.38690185546875e-05,1499171428,0,1499171428,1499171428,1499171428,1499171427.832294,0,1499171427.832294,1499171427.832294,1499171427.832294,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_53556_192.168.10.50_21_TCP_2017-07-04 08:30:28.215056,30:28.2,172.16.0.1,53556,192.168.10.50,21,TCP,4.410743713378906e-05,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,32,20,26,6,32,32,32,32,0,20,20,20,20,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,45343.82702702703,22671.913513513515,22671.913513513515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.411e-05,0,4.410743713378906e-05,4.410743713378906e-05,4.410743713378906e-05,1499171428.215056,0,1499171428.215056,1499171428.215056,1499171428.215056,1499171428,0,1499171428,1499171428,1499171428,0,0,0,0,FTP-Patator,ftp_patator
192.168.10.50_21_172.16.0.1_53558_TCP_2017-07-04 08:30:28.761075,30:28.8,192.168.10.50,21,172.16.0.1,53558,TCP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,0,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1499171428.761075,0,1499171428.761075,1499171428.761075,1499171428.761075,1499171428.761075,0,1499171428.761075,1499171428.761075,1499171428.761075,0,0,0,0,0,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_53560_192.168.10.50_21_TCP_2017-07-04 08:30:29.617770,30:29.6,172.16.0.1,53560,192.168.10.50,21,TCP,3.409385681152344e-05,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,32,20,26,6,32,32,32,32,0,20,20,20,20,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,58661.594405594406,29330.797202797203,29330.797202797203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.409e-05,0,3.409385681152344e-05,3.409385681152344e-05,3.409385681152344e-05,1499171430,0,1499171430,1499171430,1499171430,1499171429.617804,0,1499171429.617804,1499171429.617804,1499171429.617804,0,0,0,0,FTP-Patator,ftp_patator
192.168.10.50_21_172.16.0.1_53562_TCP_2017-07-04 08:30:31.568288,30:31.6,192.168.10.50,21,172.16.0.1,53562,TCP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,0,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1499171431.568288,0,1499171431.568288,1499171431.568288,1499171431.568288,1499171431.568288,0,1499171431.568288,1499171431.568288,1499171431.568288,0,0,0,0,0,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_53564_192.168.10.50_21_TCP_2017-07-04 08:30:31.853770,30:31.9,172.16.0.1,53564,192.168.10.50,21,TCP,4.696846008300781e-05,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,32,20,26,6,32,32,32,32,0,20,20,20,20,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,42581.766497461926,21290.883248730963,21290.883248730963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.697e-05,0,4.696846008300781e-05,4.696846008300781e-05,4.696846008300781e-05,1499171432,0,1499171432,1499171432,1499171432,1499171431.8538167,0,1499171431.853817,1499171431.853817,1499171431.853817,0,0,0,0,FTP-Patator,ftp_patator
192.168.10.50_21_172.16.0.1_53566_TCP_2017-07-04 08:30:32.177582,30:32.2,192.168.10.50,21,172.16.0.1,53566,TCP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,0,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1499171432.177582,0,1499171432.177582,1499171432.177582,1499171432.177582,1499171432.177582,0,1499171432.177582,1499171432.177582,1499171432.177582,0,0,0,0,0,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_53568_192.168.10.50_21_TCP_2017-07-04 08:30:33.673253,30:33.7,172.16.0.1,53568,192.168.10.50,21,TCP,3.0040740966796875e-05,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,32,20,26,6,32,32,32,32,0,20,20,20,20,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,66576.25396825396,33288.12698412698,33288.12698412698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.004e-05,0,3.0040740966796875e-05,3.0040740966796875e-05,3.0040740966796875e-05,1499171433.673253,0,1499171433.673253,1499171433.673253,1499171433.673253,1499171433.673283,0,1499171433.673283,1499171433.673283,1499171433.673283,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_53570_192.168.10.50_21_TCP_2017-07-04 08:30:34.840771,30:34.8,172.16.0.1,53570,192.168.10.50,21,TCP,3.0994415283203125e-05,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,32,20,26,6,32,32,32,32,0,20,20,20,20,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,64527.75384615385,32263.876923076925,32263.876923076925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.099e-05,0,3.0994415283203125e-05,3.0994415283203125e-05,3.0994415283203125e-05,1499171434.8407707,0,1499171434.840771,1499171434.840771,1499171434.840771,1499171434.840802,0,1499171434.840802,1499171434.840802,1499171434.840802,0,0,0,0,FTP-Patator,ftp_patator
